Standort;Messzeitpunkt;Stunde;Wochentag;Wochentag ID;Kalenderwoche;Quartal;Lokale Zeitzone;Zeitintervall;Passantenaufkommen pro Standort;Richtung;Passantentyp;Passantenanzahl;ID;Kommune
Westenhellweg (Ost);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;18;Richtung - Hansastraße;Kinder;0;246;Dortmund
Westenhellweg (Ost);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;18;Richtung - Ostenhellweg;Erwachsene;10;246;Dortmund
Westenhellweg (Ost);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;18;Richtung - Ostenhellweg;Kinder;0;246;Dortmund
Westenhellweg (Mitte);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;12;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;15;Richtung - Westentor;Erwachsene;7;575;Dortmund
Westenhellweg (West);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;15;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (West);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;15;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;12;Richtung - Hansastraße;Erwachsene;5;49;Dortmund
Westenhellweg (Mitte);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;12;Richtung - Petrikirche;Kinder;0;49;Dortmund
Westenhellweg (Ost);2026-01-11T23:00:00+00:00;0;Montag;1;3;1;Europe/Berlin;hour;18;Richtung - Hansastraße;Erwachsene;8;246;Dortmund
Westenhellweg (Mitte);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (Ost);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Hansastraße;Kinder;0;246;Dortmund
Westenhellweg (Ost);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Ostenhellweg;Kinder;1;246;Dortmund
Westenhellweg (Mitte);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Petrikirche;Erwachsene;10;49;Dortmund
Westenhellweg (Mitte);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Petrikirche;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Ostenhellweg;Erwachsene;14;575;Dortmund
Westenhellweg (West);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Westentor;Erwachsene;11;575;Dortmund
Westenhellweg (West);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;25;Richtung - Hansastraße;Erwachsene;15;49;Dortmund
Westenhellweg (Ost);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Hansastraße;Erwachsene;4;246;Dortmund
Westenhellweg (Ost);2026-01-12T00:00:00+00:00;1;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Ostenhellweg;Erwachsene;8;246;Dortmund
Westenhellweg (Mitte);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (Mitte);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Petrikirche;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;16;Richtung - Westentor;Erwachsene;8;575;Dortmund
Westenhellweg (Ost);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Hansastraße;Erwachsene;3;246;Dortmund
Westenhellweg (Mitte);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Petrikirche;Erwachsene;6;49;Dortmund
Westenhellweg (West);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;16;Richtung - Ostenhellweg;Erwachsene;8;575;Dortmund
Westenhellweg (West);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;16;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (West);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;16;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;13;Richtung - Hansastraße;Erwachsene;7;49;Dortmund
Westenhellweg (Ost);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Hansastraße;Kinder;1;246;Dortmund
Westenhellweg (Ost);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Ostenhellweg;Erwachsene;5;246;Dortmund
Westenhellweg (Ost);2026-01-12T01:00:00+00:00;2;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Ostenhellweg;Kinder;0;246;Dortmund
Westenhellweg (Ost);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Ostenhellweg;Erwachsene;1;246;Dortmund
Westenhellweg (Ost);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Hansastraße;Kinder;0;246;Dortmund
Westenhellweg (Ost);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Ostenhellweg;Kinder;0;246;Dortmund
Westenhellweg (Mitte);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (Mitte);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Petrikirche;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;11;Richtung - Ostenhellweg;Erwachsene;5;575;Dortmund
Westenhellweg (West);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;11;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (West);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;11;Richtung - Westentor;Erwachsene;6;575;Dortmund
Westenhellweg (West);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;11;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Hansastraße;Erwachsene;5;49;Dortmund
Westenhellweg (Mitte);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;9;Richtung - Petrikirche;Erwachsene;4;49;Dortmund
Westenhellweg (Ost);2026-01-12T02:00:00+00:00;3;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Hansastraße;Erwachsene;0;246;Dortmund
Westenhellweg (Mitte);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (Mitte);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Petrikirche;Erwachsene;7;49;Dortmund
Westenhellweg (West);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Ostenhellweg;Erwachsene;9;575;Dortmund
Westenhellweg (West);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Westentor;Erwachsene;8;575;Dortmund
Westenhellweg (Ost);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Ostenhellweg;Erwachsene;0;246;Dortmund
Westenhellweg (Ost);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Ostenhellweg;Kinder;0;246;Dortmund
Westenhellweg (Mitte);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (West);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (West);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;17;Richtung - Hansastraße;Erwachsene;9;49;Dortmund
Westenhellweg (Ost);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Hansastraße;Erwachsene;1;246;Dortmund
Westenhellweg (Ost);2026-01-12T03:00:00+00:00;4;Montag;1;3;1;Europe/Berlin;hour;1;Richtung - Hansastraße;Kinder;0;246;Dortmund
Westenhellweg (Mitte);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;64;Richtung - Petrikirche;Erwachsene;29;49;Dortmund
Westenhellweg (Ost);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;22;Richtung - Hansastraße;Erwachsene;15;246;Dortmund
Westenhellweg (Ost);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;22;Richtung - Hansastraße;Kinder;0;246;Dortmund
Westenhellweg (Ost);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;22;Richtung - Ostenhellweg;Erwachsene;6;246;Dortmund
Westenhellweg (Ost);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;22;Richtung - Ostenhellweg;Kinder;1;246;Dortmund
Westenhellweg (Mitte);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;64;Richtung - Petrikirche;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;59;Richtung - Ostenhellweg;Erwachsene;30;575;Dortmund
Westenhellweg (West);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;59;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (West);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;59;Richtung - Westentor;Erwachsene;29;575;Dortmund
Westenhellweg (West);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;59;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;64;Richtung - Hansastraße;Erwachsene;35;49;Dortmund
Westenhellweg (Mitte);2026-01-12T04:00:00+00:00;5;Montag;1;3;1;Europe/Berlin;hour;64;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (West);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;125;Richtung - Ostenhellweg;Kinder;1;575;Dortmund
Westenhellweg (West);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;125;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Ost);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;44;Richtung - Hansastraße;Kinder;1;246;Dortmund
Westenhellweg (Ost);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;44;Richtung - Ostenhellweg;Kinder;0;246;Dortmund
Westenhellweg (Ost);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;44;Richtung - Hansastraße;Erwachsene;28;246;Dortmund
Westenhellweg (Mitte);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;136;Richtung - Petrikirche;Erwachsene;50;49;Dortmund
Westenhellweg (West);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;125;Richtung - Ostenhellweg;Erwachsene;58;575;Dortmund
Westenhellweg (West);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;125;Richtung - Westentor;Erwachsene;66;575;Dortmund
Westenhellweg (Mitte);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;136;Richtung - Hansastraße;Erwachsene;84;49;Dortmund
Westenhellweg (Mitte);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;136;Richtung - Hansastraße;Kinder;1;49;Dortmund
Westenhellweg (Mitte);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;136;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (Ost);2026-01-12T05:00:00+00:00;6;Montag;1;3;1;Europe/Berlin;hour;44;Richtung - Ostenhellweg;Erwachsene;15;246;Dortmund
Westenhellweg (Mitte);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;238;Richtung - Hansastraße;Erwachsene;158;49;Dortmund
Westenhellweg (West);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;185;Richtung - Westentor;Erwachsene;95;575;Dortmund
Westenhellweg (Ost);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;124;Richtung - Hansastraße;Kinder;0;246;Dortmund
Westenhellweg (Mitte);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;238;Richtung - Petrikirche;Erwachsene;79;49;Dortmund
Westenhellweg (Mitte);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;238;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (West);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;185;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (West);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;185;Richtung - Ostenhellweg;Erwachsene;90;575;Dortmund
Westenhellweg (West);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;185;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;238;Richtung - Hansastraße;Kinder;0;49;Dortmund
Westenhellweg (Ost);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;124;Richtung - Hansastraße;Erwachsene;67;246;Dortmund
Westenhellweg (Ost);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;124;Richtung - Ostenhellweg;Erwachsene;54;246;Dortmund
Westenhellweg (Ost);2026-01-12T06:00:00+00:00;7;Montag;1;3;1;Europe/Berlin;hour;124;Richtung - Ostenhellweg;Kinder;3;246;Dortmund
Westenhellweg (Mitte);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;344;Richtung - Hansastraße;Kinder;2;49;Dortmund
Westenhellweg (Ost);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;208;Richtung - Ostenhellweg;Kinder;0;246;Dortmund
Westenhellweg (Mitte);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;344;Richtung - Hansastraße;Erwachsene;232;49;Dortmund
Westenhellweg (Mitte);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;344;Richtung - Petrikirche;Erwachsene;109;49;Dortmund
Westenhellweg (West);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;294;Richtung - Westentor;Erwachsene;152;575;Dortmund
Westenhellweg (West);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;294;Richtung - Westentor;Kinder;2;575;Dortmund
Westenhellweg (West);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;294;Richtung - Ostenhellweg;Erwachsene;139;575;Dortmund
Westenhellweg (West);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;294;Richtung - Ostenhellweg;Kinder;1;575;Dortmund
Westenhellweg (Mitte);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;344;Richtung - Petrikirche;Kinder;1;49;Dortmund
Westenhellweg (Ost);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;208;Richtung - Hansastraße;Erwachsene;101;246;Dortmund
Westenhellweg (Ost);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;208;Richtung - Hansastraße;Kinder;2;246;Dortmund
Westenhellweg (Ost);2026-01-12T07:00:00+00:00;8;Montag;1;3;1;Europe/Berlin;hour;208;Richtung - Ostenhellweg;Erwachsene;105;246;Dortmund
Westenhellweg (Mitte);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;833;Richtung - Hansastraße;Erwachsene;469;49;Dortmund
Westenhellweg (Mitte);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;833;Richtung - Hansastraße;Kinder;11;49;Dortmund
Westenhellweg (Mitte);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;833;Richtung - Petrikirche;Erwachsene;351;49;Dortmund
Westenhellweg (West);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;614;Richtung - Ostenhellweg;Erwachsene;288;575;Dortmund
Westenhellweg (West);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;614;Richtung - Ostenhellweg;Kinder;4;575;Dortmund
Westenhellweg (Ost);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;457;Richtung - Ostenhellweg;Kinder;11;246;Dortmund
Westenhellweg (Ost);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;457;Richtung - Hansastraße;Erwachsene;241;246;Dortmund
Westenhellweg (Ost);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;457;Richtung - Hansastraße;Kinder;7;246;Dortmund
Westenhellweg (Mitte);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;833;Richtung - Petrikirche;Kinder;2;49;Dortmund
Westenhellweg (West);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;614;Richtung - Westentor;Erwachsene;319;575;Dortmund
Westenhellweg (West);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;614;Richtung - Westentor;Kinder;3;575;Dortmund
Westenhellweg (Ost);2026-01-12T08:00:00+00:00;9;Montag;1;3;1;Europe/Berlin;hour;457;Richtung - Ostenhellweg;Erwachsene;198;246;Dortmund
Westenhellweg (Mitte);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1448;Richtung - Hansastraße;Kinder;16;49;Dortmund
Westenhellweg (Ost);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;925;Richtung - Hansastraße;Kinder;17;246;Dortmund
Westenhellweg (Ost);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;925;Richtung - Ostenhellweg;Erwachsene;374;246;Dortmund
Westenhellweg (Mitte);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1448;Richtung - Hansastraße;Erwachsene;757;49;Dortmund
Westenhellweg (Mitte);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1448;Richtung - Petrikirche;Erwachsene;662;49;Dortmund
Westenhellweg (West);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1071;Richtung - Westentor;Kinder;6;575;Dortmund
Westenhellweg (West);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1071;Richtung - Ostenhellweg;Erwachsene;500;575;Dortmund
Westenhellweg (West);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1071;Richtung - Ostenhellweg;Kinder;7;575;Dortmund
Westenhellweg (West);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1071;Richtung - Westentor;Erwachsene;558;575;Dortmund
Westenhellweg (Mitte);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;1448;Richtung - Petrikirche;Kinder;13;49;Dortmund
Westenhellweg (Ost);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;925;Richtung - Hansastraße;Erwachsene;515;246;Dortmund
Westenhellweg (Ost);2026-01-12T09:00:00+00:00;10;Montag;1;3;1;Europe/Berlin;hour;925;Richtung - Ostenhellweg;Kinder;19;246;Dortmund
Westenhellweg (Mitte);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1976;Richtung - Hansastraße;Kinder;7;49;Dortmund
Westenhellweg (Mitte);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1976;Richtung - Petrikirche;Erwachsene;859;49;Dortmund
Westenhellweg (Mitte);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1976;Richtung - Petrikirche;Kinder;15;49;Dortmund
Westenhellweg (West);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1394;Richtung - Ostenhellweg;Kinder;12;575;Dortmund
Westenhellweg (West);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1394;Richtung - Westentor;Erwachsene;708;575;Dortmund
Westenhellweg (Ost);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1320;Richtung - Hansastraße;Erwachsene;690;246;Dortmund
Westenhellweg (Ost);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1320;Richtung - Ostenhellweg;Erwachsene;577;246;Dortmund
Westenhellweg (Ost);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1320;Richtung - Ostenhellweg;Kinder;24;246;Dortmund
Westenhellweg (Mitte);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1976;Richtung - Hansastraße;Erwachsene;1095;49;Dortmund
Westenhellweg (West);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1394;Richtung - Ostenhellweg;Erwachsene;663;575;Dortmund
Westenhellweg (West);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1394;Richtung - Westentor;Kinder;11;575;Dortmund
Westenhellweg (Ost);2026-01-12T10:00:00+00:00;11;Montag;1;3;1;Europe/Berlin;hour;1320;Richtung - Hansastraße;Kinder;29;246;Dortmund
Westenhellweg (Mitte);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;2702;Richtung - Hansastraße;Kinder;26;49;Dortmund
Westenhellweg (Mitte);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;2702;Richtung - Petrikirche;Kinder;21;49;Dortmund
Westenhellweg (West);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1904;Richtung - Westentor;Erwachsene;1018;575;Dortmund
Westenhellweg (Ost);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1842;Richtung - Hansastraße;Kinder;31;246;Dortmund
Westenhellweg (Ost);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1842;Richtung - Hansastraße;Erwachsene;884;246;Dortmund
Westenhellweg (Ost);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1842;Richtung - Ostenhellweg;Erwachsene;887;246;Dortmund
Westenhellweg (Mitte);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;2702;Richtung - Hansastraße;Erwachsene;1414;49;Dortmund
Westenhellweg (West);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1904;Richtung - Ostenhellweg;Erwachsene;873;575;Dortmund
Westenhellweg (West);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1904;Richtung - Ostenhellweg;Kinder;8;575;Dortmund
Westenhellweg (West);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1904;Richtung - Westentor;Kinder;5;575;Dortmund
Westenhellweg (Mitte);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;2702;Richtung - Petrikirche;Erwachsene;1241;49;Dortmund
Westenhellweg (Ost);2026-01-12T11:00:00+00:00;12;Montag;1;3;1;Europe/Berlin;hour;1842;Richtung - Ostenhellweg;Kinder;40;246;Dortmund
Westenhellweg (Mitte);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2979;Richtung - Petrikirche;Erwachsene;1458;49;Dortmund
Westenhellweg (West);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2090;Richtung - Ostenhellweg;Kinder;17;575;Dortmund
Westenhellweg (Ost);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2037;Richtung - Hansastraße;Erwachsene;993;246;Dortmund
Westenhellweg (Ost);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2037;Richtung - Hansastraße;Kinder;38;246;Dortmund
Westenhellweg (Ost);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2037;Richtung - Ostenhellweg;Kinder;55;246;Dortmund
Westenhellweg (Ost);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2037;Richtung - Ostenhellweg;Erwachsene;951;246;Dortmund
Westenhellweg (Mitte);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2979;Richtung - Hansastraße;Erwachsene;1478;49;Dortmund
Westenhellweg (Mitte);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2979;Richtung - Petrikirche;Kinder;21;49;Dortmund
Westenhellweg (West);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2090;Richtung - Westentor;Erwachsene;1099;575;Dortmund
Westenhellweg (West);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2090;Richtung - Ostenhellweg;Erwachsene;968;575;Dortmund
Westenhellweg (West);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2090;Richtung - Westentor;Kinder;6;575;Dortmund
Westenhellweg (Mitte);2026-01-12T12:00:00+00:00;13;Montag;1;3;1;Europe/Berlin;hour;2979;Richtung - Hansastraße;Kinder;22;49;Dortmund
