Zeit;KOE Steinstraße IN;KOE Steinstraße OUT;Symbol Wetter;Temperatur ( °C);Regen (mm)
10-11-2025 19:00:00;35;61;Bedeckt;11;0
10-11-2025 20:00:00;18;47;Bedeckt;10;0
10-11-2025 21:00:00;20;16;Stellenweiser Regenfall;10;0,1
10-11-2025 22:00:00;12;3;Bedeckt;10;0
10-11-2025 23:00:00;10;3;Bedeckt;10;0
11-11-2025 00:00:00;2;1;Bedeckt;10;0
11-11-2025 01:00:00;2;1;Nieselregen;10;0,2
11-11-2025 02:00:00;0;0;Bedeckt;10;0
11-11-2025 03:00:00;0;0;Bewoelkt;10;0
11-11-2025 04:00:00;3;0;Leicht bewoelkt;9;0
11-11-2025 05:00:00;3;2;Leicht bewoelkt;9;0
11-11-2025 06:00:00;10;7;Leicht bewoelkt;9;0
11-11-2025 07:00:00;45;46;Leicht bewoelkt;9;0
11-11-2025 08:00:00;98;53;Leicht bewoelkt;9;0
11-11-2025 09:00:00;84;53;Sonnig;9;0
11-11-2025 10:00:00;47;64;Leicht bewoelkt;10;0
11-11-2025 11:00:00;48;52;Leicht bewoelkt;11;0
11-11-2025 12:00:00;49;57;Leicht bewoelkt;12;0
11-11-2025 13:00:00;58;71;Leicht bewoelkt;13;0
11-11-2025 14:00:00;47;65;Bewoelkt;13;0
11-11-2025 15:00:00;55;75;Sonnig;13;0
11-11-2025 16:00:00;62;74;Sonnig;12;0
11-11-2025 17:00:00;60;90;Sonnig;12;0
11-11-2025 18:00:00;50;103;Sonnig;12;0
11-11-2025 19:00:00;45;48;Sonnig;11;0
11-11-2025 20:00:00;20;34;Sonnig;11;0
11-11-2025 21:00:00;17;25;Sonnig;11;0
11-11-2025 22:00:00;18;24;Sonnig;10;0
11-11-2025 23:00:00;5;5;Sonnig;10;0
12-11-2025 00:00:00;4;1;Sonnig;9;0
12-11-2025 01:00:00;4;3;Sonnig;9;0
12-11-2025 02:00:00;0;0;Sonnig;9;0
12-11-2025 03:00:00;2;1;Sonnig;10;0
12-11-2025 04:00:00;0;0;Leicht bewoelkt;10;0
12-11-2025 05:00:00;4;5;Sonnig;9;0
12-11-2025 06:00:00;13;7;Sonnig;9;0
12-11-2025 07:00:00;59;38;Sonnig;9;0
12-11-2025 08:00:00;123;51;Sonnig;10;0
12-11-2025 09:00:00;80;59;Sonnig;11;0
12-11-2025 10:00:00;47;58;Sonnig;12;0
12-11-2025 11:00:00;57;62;Sonnig;13;0
12-11-2025 12:00:00;47;73;Sonnig;14;0
12-11-2025 13:00:00;48;69;Sonnig;14;0
12-11-2025 14:00:00;43;69;Sonnig;15;0
12-11-2025 15:00:00;41;83;Sonnig;15;0
12-11-2025 16:00:00;50;80;Sonnig;14;0
12-11-2025 17:00:00;66;97;Sonnig;13;0
12-11-2025 18:00:00;65;89;Sonnig;13;0
12-11-2025 19:00:00;44;53;Leicht bewoelkt;13;0
12-11-2025 20:00:00;41;34;Bedeckt;12;0
12-11-2025 21:00:00;23;27;Bewoelkt;12;0
12-11-2025 22:00:00;19;26;Leicht bewoelkt;12;0
12-11-2025 23:00:00;6;6;Leicht bewoelkt;12;0
13-11-2025 00:00:00;1;1;Sonnig;12;0
13-11-2025 01:00:00;4;2;Sonnig;12;0
13-11-2025 02:00:00;1;0;Sonnig;12;0
13-11-2025 03:00:00;0;0;Sonnig;12;0
13-11-2025 04:00:00;3;0;Sonnig;12;0
13-11-2025 05:00:00;3;5;Sonnig;12;0
13-11-2025 06:00:00;7;5;Sonnig;12;0
13-11-2025 07:00:00;64;42;Sonnig;12;0
13-11-2025 08:00:00;96;62;Sonnig;12;0
13-11-2025 09:00:00;82;59;Sonnig;12;0
13-11-2025 10:00:00;52;47;Sonnig;14;0
13-11-2025 11:00:00;41;67;Sonnig;15;0
13-11-2025 12:00:00;51;73;Sonnig;16;0
13-11-2025 13:00:00;62;73;Sonnig;17;0
13-11-2025 14:00:00;41;82;Sonnig;17;0
13-11-2025 15:00:00;62;90;Sonnig;17;0
13-11-2025 16:00:00;64;80;Sonnig;16;0
13-11-2025 17:00:00;64;82;Sonnig;15;0
13-11-2025 18:00:00;74;90;Sonnig;15;0
13-11-2025 19:00:00;47;57;Sonnig;14;0
13-11-2025 20:00:00;26;33;Leicht bewoelkt;14;0
13-11-2025 21:00:00;31;40;Bewoelkt;14;0
13-11-2025 22:00:00;19;20;Bedeckt;14;0
13-11-2025 23:00:00;5;9;Bewoelkt;13;0
14-11-2025 00:00:00;4;7;Leicht bewoelkt;13;0
14-11-2025 01:00:00;2;3;Bedeckt;13;0
14-11-2025 02:00:00;2;2;Bedeckt;13;0
14-11-2025 03:00:00;2;0;Leicht bewoelkt;12;0
14-11-2025 04:00:00;0;0;Leicht bewoelkt;12;0
14-11-2025 05:00:00;4;3;Bewoelkt;12;0
14-11-2025 06:00:00;7;6;Bewoelkt;12;0
14-11-2025 07:00:00;31;28;Bewoelkt;12;0
14-11-2025 08:00:00;71;52;Bewoelkt;12;0
14-11-2025 09:00:00;57;47;Stellenweiser Regenfall;12;0
14-11-2025 10:00:00;49;53;Stellenweiser Regenfall;13;0
14-11-2025 11:00:00;37;70;Stellenweiser Regenfall;13;0
14-11-2025 12:00:00;44;74;Stellenweiser Regenfall;13;0
14-11-2025 13:00:00;50;63;Leicht bewoelkt;14;0
14-11-2025 14:00:00;56;66;Leicht bewoelkt;14;0
14-11-2025 15:00:00;44;59;Leicht bewoelkt;13;0
14-11-2025 16:00:00;44;65;Leicht bewoelkt;13;0
14-11-2025 17:00:00;39;79;Bewoelkt;12;0
14-11-2025 18:00:00;28;68;Leicht bewoelkt;11;0
14-11-2025 19:00:00;32;52;Bewoelkt;11;0
14-11-2025 20:00:00;10;27;Bewoelkt;10;0
14-11-2025 21:00:00;21;21;Bedeckt;10;0
14-11-2025 22:00:00;14;12;Bedeckt;10;0
14-11-2025 23:00:00;12;14;Stellenweiser Regenfall;12;0
15-11-2025 00:00:00;12;4;Bewoelkt;14;0
15-11-2025 01:00:00;3;4;Bewoelkt;13;0
15-11-2025 02:00:00;7;0;Stellenweiser Regenfall;13;0,1
15-11-2025 03:00:00;2;0;Stellenweiser Regenfall;12;0
15-11-2025 04:00:00;2;1;Bewoelkt;12;0
15-11-2025 05:00:00;0;0;Leicht bewoelkt;12;0
15-11-2025 06:00:00;4;1;Stellenweiser Regenfall;12;0
15-11-2025 07:00:00;3;1;Stellenweiser Regenfall;12;0,1
15-11-2025 08:00:00;7;14;Stellenweiser Regenfall;12;0,1
15-11-2025 09:00:00;33;11;Nieselregen;12;0,2
15-11-2025 10:00:00;18;37;Stellenweiser Nieselregen;12;0,5
15-11-2025 11:00:00;33;37;Leicht bewoelkt;13;0
15-11-2025 12:00:00;31;47;Stellenweiser Regenfall;14;0
15-11-2025 13:00:00;33;45;Bedeckt;14;0
15-11-2025 14:00:00;24;52;Stellenweiser Regenfall;14;0,1
15-11-2025 15:00:00;18;40;Stellenweiser Regenfall;14;0,1
15-11-2025 16:00:00;8;36;Nieselregen;14;0,5
15-11-2025 17:00:00;14;45;Nieselregen;13;0,2
15-11-2025 18:00:00;21;40;Stellenweiser Regenfall;13;0
15-11-2025 19:00:00;12;17;Bedeckt;13;0
15-11-2025 20:00:00;8;16;Bedeckt;13;0
15-11-2025 21:00:00;9;12;Bewoelkt;12;0
15-11-2025 22:00:00;13;2;Leicht bewoelkt;12;0
15-11-2025 23:00:00;9;12;Leicht bewoelkt;11;0
16-11-2025 00:00:00;5;8;Bewoelkt;11;0
16-11-2025 01:00:00;3;0;Bedeckt;11;0
16-11-2025 02:00:00;6;1;Stellenweiser Regenfall;12;0
16-11-2025 03:00:00;2;1;Stellenweiser Regenfall;12;0
16-11-2025 04:00:00;3;0;Stellenweiser Regenfall;12;0,1
16-11-2025 05:00:00;0;0;Nieselregen;12;0,3
16-11-2025 06:00:00;1;1;Nieselregen;11;0,2
16-11-2025 07:00:00;4;0;Stellenweiser Regenfall;11;0
16-11-2025 08:00:00;3;6;Bedeckt;11;0
16-11-2025 09:00:00;8;5;Bedeckt;10;0
16-11-2025 10:00:00;15;12;Bedeckt;10;0
16-11-2025 11:00:00;12;18;Bedeckt;10;0
16-11-2025 12:00:00;13;18;Bedeckt;10;0
16-11-2025 13:00:00;16;24;Bedeckt;10;0
16-11-2025 14:00:00;12;31;Bedeckt;9;0
16-11-2025 15:00:00;14;18;Bedeckt;9;0
16-11-2025 16:00:00;7;11;Bedeckt;9;0
16-11-2025 17:00:00;9;8;Bedeckt;9;0
16-11-2025 18:00:00;10;13;Bedeckt;8;0
16-11-2025 19:00:00;9;9;Bedeckt;8;0
16-11-2025 20:00:00;4;7;Leicht bewoelkt;8;0
16-11-2025 21:00:00;15;6;Sonnig;7;0
16-11-2025 22:00:00;6;2;Leicht bewoelkt;7;0
16-11-2025 23:00:00;3;2;Leicht bewoelkt;6;0
17-11-2025 00:00:00;1;3;Leicht bewoelkt;5;0
17-11-2025 01:00:00;1;1;Bewoelkt;5;0
17-11-2025 02:00:00;0;0;Bedeckt;6;0
17-11-2025 03:00:00;0;0;Stellenweiser Regenfall;6;0
17-11-2025 04:00:00;3;0;Nieselregen;6;0,3
17-11-2025 05:00:00;4;4;Nieselregen;6;0,5
17-11-2025 06:00:00;4;15;Stellenweiser Regenfall;6;0,1
17-11-2025 07:00:00;37;28;Nieselregen;6;0,2
17-11-2025 08:00:00;85;49;Leichter Regenschauer;6;0,3
17-11-2025 09:00:00;55;31;Stellenweiser Regenfall;6;0
17-11-2025 10:00:00;42;24;Stellenweiser Regenfall;6;0,1
17-11-2025 11:00:00;29;54;Sonnig;7;0
17-11-2025 12:00:00;41;48;Stellenweiser Regenfall;7;0
17-11-2025 13:00:00;21;52;Stellenweiser Regenfall;8;0
17-11-2025 14:00:00;28;55;Sonnig;8;0
17-11-2025 15:00:00;45;49;Stellenweiser Regenfall;8;0
17-11-2025 16:00:00;47;82;Sonnig;7;0
17-11-2025 17:00:00;52;55;Sonnig;6;0
17-11-2025 18:00:00;52;61;Sonnig;6;0
17-11-2025 19:00:00;29;38;Sonnig;5;0
17-11-2025 20:00:00;19;33;Sonnig;5;0
17-11-2025 21:00:00;17;34;Bewoelkt;5;0
17-11-2025 22:00:00;4;16;Leicht bewoelkt;4;0
17-11-2025 23:00:00;6;7;Leicht bewoelkt;4;0
18-11-2025 00:00:00;7;2;Stellenweiser Regenfall;4;0
18-11-2025 01:00:00;0;1;Leichter Regenschauer;4;0,2
18-11-2025 02:00:00;1;0;Stellenweiser Regenfall;4;0
18-11-2025 03:00:00;0;0;Bewoelkt;4;0
18-11-2025 04:00:00;0;0;Bedeckt;4;0
18-11-2025 05:00:00;2;3;Stellenweiser Regenfall;4;0
18-11-2025 06:00:00;10;5;Nieselregen;5;0,3
18-11-2025 07:00:00;34;29;Nieselregen;5;0,2
18-11-2025 08:00:00;80;73;Nieselregen;5;0,2
18-11-2025 09:00:00;52;31;Stellenweiser Regenfall;5;0
18-11-2025 10:00:00;38;32;Stellenweiser Regenfall;5;0
18-11-2025 11:00:00;21;29;Stellenweiser Regenfall;6;0,1
18-11-2025 12:00:00;25;34;Leichter Regenschauer;6;0,2
18-11-2025 13:00:00;34;55;Stellenweiser Nieselregen;7;0,3
18-11-2025 14:00:00;32;42;Stellenweiser Regenfall;7;0,3
18-11-2025 15:00:00;36;45;Leichter Regenschauer;6;0,2
18-11-2025 16:00:00;39;57;Stellenweiser Regenfall;6;0,1
18-11-2025 17:00:00;55;64;Sonnig;5;0
18-11-2025 18:00:00;39;62;Stellenweiser Regenfall;5;0
18-11-2025 19:00:00;26;47;Stellenweiser Regenfall;4;0
18-11-2025 20:00:00;15;31;Leicht bewoelkt;4;0
18-11-2025 21:00:00;16;18;Bedeckt;4;0
18-11-2025 22:00:00;12;7;Stellenweiser Regenfall;4;0
18-11-2025 23:00:00;5;4;Bedeckt;4;0
19-11-2025 00:00:00;3;2;Leicht bewoelkt;4;0
19-11-2025 01:00:00;2;1;Stellenweiser Regenfall;4;0
19-11-2025 02:00:00;2;0;Stellenweiser Regenfall;4;0
19-11-2025 03:00:00;1;0;Stellenweiser Regenfall;4;0,1
19-11-2025 04:00:00;1;0;Nieselregen;4;0,4
19-11-2025 05:00:00;2;4;Stellenweiser Regenfall;4;0,1
19-11-2025 06:00:00;6;3;Bedeckt;4;0
19-11-2025 07:00:00;34;29;Stellenweiser Regenfall;4;0
19-11-2025 08:00:00;63;52;Bedeckt;5;0
19-11-2025 09:00:00;56;28;Bedeckt;5;0
19-11-2025 10:00:00;23;31;Stellenweiser Regenfall;5;0
19-11-2025 11:00:00;33;38;Stellenweiser Regenfall;5;0
19-11-2025 12:00:00;19;39;Stellenweiser Regenfall;5;0
19-11-2025 13:00:00;18;46;Leichter Regenfall;5;0,8
19-11-2025 14:00:00;3;21;Leichter Regenfall;4;1,2
19-11-2025 15:00:00;17;34;Stellenweiser Regenfall;4;0,1
19-11-2025 16:00:00;25;26;Bedeckt;4;0
19-11-2025 17:00:00;26;31;Stellenweiser Regenfall;4;0
19-11-2025 18:00:00;23;34;Nieselregen;4;0,2
19-11-2025 19:00:00;13;24;Stellenweiser Regenfall;4;0,1
19-11-2025 20:00:00;14;15;Stellenweiser Regenfall;4;0,1
19-11-2025 21:00:00;1;15;Stellenweiser Regenfall;4;0,1
19-11-2025 22:00:00;10;5;Stellenweiser Regenfall;4;0
19-11-2025 23:00:00;2;5;Bedeckt;4;0
20-11-2025 00:00:00;1;0;Leichter Eisregen;4;0,6
20-11-2025 01:00:00;1;3;Stellenweiser Regenfall;4;0,1
20-11-2025 02:00:00;2;2;Stellenweiser Regenfall;3;0,1
20-11-2025 03:00:00;0;0;Stellenweiser Regenfall;3;0
20-11-2025 04:00:00;2;0;Stellenweiser Regenfall;3;0
20-11-2025 05:00:00;2;6;Bewoelkt;2;0
20-11-2025 06:00:00;5;7;Bewoelkt;2;0
20-11-2025 07:00:00;31;31;Bedeckt;2;0
20-11-2025 08:00:00;53;41;Bewoelkt;2;0
20-11-2025 09:00:00;58;37;Stellenweise leichter Schneefall;2;0,1
20-11-2025 10:00:00;30;34;Leicht bewoelkt;3;0
20-11-2025 11:00:00;19;40;Stellenweiser Regenfall;4;0
20-11-2025 12:00:00;27;35;Leicht bewoelkt;5;0
20-11-2025 13:00:00;29;50;Stellenweiser Regenfall;5;0,6
20-11-2025 14:00:00;36;44;Stellenweiser Regenfall;5;0,4
20-11-2025 15:00:00;33;52;Stellenweiser Regenfall;5;0,3
20-11-2025 16:00:00;34;80;Stellenweiser Regenfall;4;0,5
20-11-2025 17:00:00;31;43;Stellenweiser Regenfall;4;0,3
20-11-2025 18:00:00;26;59;Stellenweiser Regenfall;3;0
20-11-2025 19:00:00;19;55;Sonnig;3;0
20-11-2025 20:00:00;12;22;Leicht bewoelkt;2;0
20-11-2025 21:00:00;9;11;Leicht bewoelkt;2;0
20-11-2025 22:00:00;18;10;Leicht bewoelkt;2;0
20-11-2025 23:00:00;5;4;Bewoelkt;2;0
21-11-2025 00:00:00;0;0;Leichte Schneeschauer;3;0
21-11-2025 01:00:00;0;2;Leichte Schneeschauer;3;0
21-11-2025 02:00:00;0;0;Leichter Schneefall;3;0
21-11-2025 03:00:00;1;0;Leichte Schneeschauer;3;0
21-11-2025 04:00:00;2;0;Leichte Schneeschauer;3;0
21-11-2025 05:00:00;0;3;Maeßiger bis starker Schneefall mit Gewitter;2;0
21-11-2025 06:00:00;9;5;Maeßige bis starke Schneefaelle;2;0,1
21-11-2025 07:00:00;27;22;Maeßige bis starke Schneefaelle;2;0,1
21-11-2025 08:00:00;45;35;Leichter Schneefall;2;0
21-11-2025 09:00:00;44;37;Leichte Schneeschauer;3;0
21-11-2025 10:00:00;38;43;Leichte Schneeschauer;3;0
21-11-2025 11:00:00;26;43;Leichte Schneeschauer;4;0
21-11-2025 12:00:00;29;48;Stellenweiser Regenfall;4;0
21-11-2025 13:00:00;23;45;Stellenweiser Regenfall;4;0
21-11-2025 14:00:00;33;44;Stellenweiser Regenfall;4;0
21-11-2025 15:00:00;23;59;Stellenweiser Regenfall;4;0
21-11-2025 16:00:00;24;44;Stellenweiser Regenfall;4;0
21-11-2025 17:00:00;17;40;Stellenweiser Regenfall;4;0
21-11-2025 18:00:00;16;27;Stellenweiser Regenfall;3;0
21-11-2025 19:00:00;17;21;Stellenweiser Regenfall;3;0
21-11-2025 20:00:00;8;8;Sonnig;2;0
21-11-2025 21:00:00;4;3;Sonnig;2;0
21-11-2025 22:00:00;18;6;Sonnig;1;0
21-11-2025 23:00:00;3;7;Sonnig;1;0
22-11-2025 00:00:00;1;2;Bewoelkt;1;0
22-11-2025 01:00:00;1;2;Bewoelkt;1;0
22-11-2025 02:00:00;0;1;Bewoelkt;1;0
22-11-2025 03:00:00;0;2;Bewoelkt;0;0
22-11-2025 04:00:00;2;1;Bedeckt;0;0
22-11-2025 05:00:00;0;0;Bedeckt;1;0
22-11-2025 06:00:00;0;2;Bedeckt;1;0
22-11-2025 07:00:00;1;3;Bedeckt;1;0
22-11-2025 08:00:00;6;7;Bedeckt;1;0
22-11-2025 09:00:00;12;11;Bedeckt;1;0
22-11-2025 10:00:00;23;30;Leicht bewoelkt;2;0
22-11-2025 11:00:00;18;39;Sonnig;3;0
22-11-2025 12:00:00;8;30;Sonnig;4;0
22-11-2025 13:00:00;12;15;Sonnig;4;0
22-11-2025 14:00:00;9;31;Sonnig;5;0
22-11-2025 15:00:00;8;25;Leicht bewoelkt;5;0
22-11-2025 16:00:00;12;20;Bedeckt;4;0
22-11-2025 17:00:00;10;17;Bedeckt;4;0
22-11-2025 18:00:00;1;13;Bedeckt;4;0
22-11-2025 19:00:00;7;10;Leicht bewoelkt;3;0
22-11-2025 20:00:00;1;12;Leicht bewoelkt;3;0
22-11-2025 21:00:00;7;5;Leicht bewoelkt;2;0
22-11-2025 22:00:00;6;4;Leicht bewoelkt;2;0
22-11-2025 23:00:00;3;6;Leicht bewoelkt;2;0
23-11-2025 00:00:00;6;2;Bewoelkt;2;0
23-11-2025 01:00:00;0;0;Leicht bewoelkt;2;0
23-11-2025 02:00:00;7;0;Sonnig;1;0
23-11-2025 03:00:00;1;1;Bewoelkt;1;0
23-11-2025 04:00:00;0;0;Bedeckt;1;0
23-11-2025 05:00:00;0;0;Bewoelkt;1;0
23-11-2025 06:00:00;0;3;Stellenweiser Regenfall;1;0
23-11-2025 07:00:00;2;0;Maeßiger Schneefall;1;0,2
23-11-2025 08:00:00;2;5;Starker Schneefall;1;0,5
23-11-2025 09:00:00;6;7;Starker Schneefall;1;0,4
23-11-2025 10:00:00;9;7;Leichter Schneefall;1;0
23-11-2025 11:00:00;2;15;Maeßiger Schneefall;1;0,1
23-11-2025 12:00:00;4;10;Maeßiger Schneefall;1;0,1
23-11-2025 13:00:00;4;8;Leichter Schneefall;2;0
23-11-2025 14:00:00;8;13;Bedeckt;2;0
23-11-2025 15:00:00;15;18;Bedeckt;3;0
23-11-2025 16:00:00;7;9;Stellenweiser Regenfall;3;0,1
23-11-2025 17:00:00;7;6;Leichter Regenfall;3;1,7
23-11-2025 18:00:00;6;8;Leichter Regenfall;4;1,5
23-11-2025 19:00:00;9;14;Stellenweiser Regenfall;5;0
23-11-2025 20:00:00;4;6;Stellenweiser Regenfall;5;0
23-11-2025 21:00:00;4;6;Nieselregen;5;0,3
23-11-2025 22:00:00;0;2;Stellenweiser Regenfall;4;0,1
23-11-2025 23:00:00;1;1;Stellenweiser Regenfall;4;0
24-11-2025 00:00:00;0;1;Stellenweiser Regenfall;5;0
24-11-2025 01:00:00;0;1;Bedeckt;5;0
24-11-2025 02:00:00;0;0;Stellenweiser Regenfall;4;0
24-11-2025 03:00:00;1;0;Stellenweiser Regenfall;4;0,1
24-11-2025 04:00:00;0;0;Stellenweiser Regenfall;4;0
24-11-2025 05:00:00;0;6;Stellenweiser Regenfall;4;0,1
24-11-2025 06:00:00;6;7;Stellenweiser Regenfall;4;0,1
24-11-2025 07:00:00;24;25;Stellenweiser Regenfall;5;0
24-11-2025 08:00:00;63;45;Leichter Regenschauer;5;0,2
24-11-2025 09:00:00;47;30;Stellenweiser Regenfall;5;0,1
24-11-2025 10:00:00;26;23;Stellenweiser Regenfall;6;0,1
24-11-2025 11:00:00;22;33;Stellenweiser Regenfall;6;0
24-11-2025 12:00:00;19;32;Stellenweiser Regenfall;7;0
24-11-2025 13:00:00;25;33;Bedeckt;7;0
24-11-2025 14:00:00;15;31;Stellenweiser Regenfall;7;0
24-11-2025 15:00:00;17;35;Stellenweiser Regenfall;7;0
24-11-2025 16:00:00;19;26;Bedeckt;7;0
24-11-2025 17:00:00;15;25;Stellenweiser Regenfall;7;0,1
24-11-2025 18:00:00;21;33;Stellenweiser Regenfall;7;0
24-11-2025 19:00:00;8;24;Stellenweiser Regenfall;6;0,1
24-11-2025 20:00:00;6;19;Bedeckt;6;0
24-11-2025 21:00:00;8;10;Bedeckt;6;0
24-11-2025 22:00:00;4;13;Stellenweiser Regenfall;6;0,1
24-11-2025 23:00:00;5;4;Nieselregen;5;0,6
25-11-2025 00:00:00;2;1;Stellenweiser Regenfall;5;0
25-11-2025 01:00:00;1;2;Bewoelkt;5;0
25-11-2025 02:00:00;0;0;Bedeckt;5;0
25-11-2025 03:00:00;0;0;Stellenweiser Regenfall;5;0
25-11-2025 04:00:00;1;0;Bedeckt;5;0
25-11-2025 05:00:00;0;2;Stellenweiser Regenfall;5;0
25-11-2025 06:00:00;7;6;Stellenweiser Regenfall;5;0,1
25-11-2025 07:00:00;26;15;Stellenweiser Regenfall;5;0,1
25-11-2025 08:00:00;63;27;Nieselregen;5;0,2
25-11-2025 09:00:00;34;36;Stellenweiser Regenfall;5;0,1
25-11-2025 10:00:00;16;34;Stellenweiser Regenfall;5;0,1
25-11-2025 11:00:00;18;30;Stellenweiser Regenfall;5;0,1
25-11-2025 12:00:00;25;33;Stellenweiser Regenfall;5;0,1
25-11-2025 13:00:00;16;29;Stellenweiser Regenfall;5;0,1
25-11-2025 14:00:00;17;38;Stellenweiser Regenfall;5;0,1
25-11-2025 15:00:00;24;46;Stellenweiser Regenfall;5;0,1
25-11-2025 16:00:00;15;33;Stellenweiser Regenfall;5;0,1
25-11-2025 17:00:00;18;36;Stellenweiser Regenfall;5;0
25-11-2025 18:00:00;20;40;Bedeckt;4;0
25-11-2025 19:00:00;19;20;Bedeckt;4;0
25-11-2025 20:00:00;7;11;Leichter Nebel;4;0
25-11-2025 21:00:00;5;9;Leichter Nebel;3;0
25-11-2025 22:00:00;6;11;Bewoelkt;3;0
25-11-2025 23:00:00;2;4;Bedeckt;3;0
26-11-2025 00:00:00;0;3;Bewoelkt;3;0
26-11-2025 01:00:00;1;2;Bewoelkt;3;0
26-11-2025 02:00:00;0;0;Bewoelkt;2;0
26-11-2025 03:00:00;0;0;Bewoelkt;2;0
26-11-2025 04:00:00;3;0;Leichter Nebel;2;0
26-11-2025 05:00:00;0;3;Leichter Nebel;2;0
26-11-2025 06:00:00;8;5;Leichter Nebel;2;0
26-11-2025 07:00:00;37;23;Bewoelkt;2;0
26-11-2025 08:00:00;61;46;Bewoelkt;2;0
26-11-2025 09:00:00;46;35;Bewoelkt;2;0
26-11-2025 10:00:00;30;42;Leicht bewoelkt;3;0
26-11-2025 11:00:00;22;36;Leicht bewoelkt;4;0
26-11-2025 12:00:00;23;38;Leicht bewoelkt;4;0
26-11-2025 13:00:00;28;33;Bewoelkt;5;0
26-11-2025 14:00:00;22;49;Bedeckt;5;0
26-11-2025 15:00:00;26;47;Bedeckt;4;0
26-11-2025 16:00:00;29;39;Bedeckt;4;0
26-11-2025 17:00:00;16;47;Bedeckt;4;0
26-11-2025 18:00:00;29;36;Bedeckt;4;0
26-11-2025 19:00:00;5;33;Bedeckt;4;0
26-11-2025 20:00:00;8;21;Bedeckt;4;0
26-11-2025 21:00:00;8;20;Bedeckt;4;0
26-11-2025 22:00:00;8;18;Bedeckt;4;0
26-11-2025 23:00:00;5;2;Bewoelkt;3;0
27-11-2025 00:00:00;1;1;Sonnig;2;0
27-11-2025 01:00:00;0;3;Sonnig;2;0
27-11-2025 02:00:00;0;0;Sonnig;2;0
27-11-2025 03:00:00;0;1;Sonnig;2;0
27-11-2025 04:00:00;3;0;Sonnig;2;0
27-11-2025 05:00:00;1;5;Sonnig;2;0
27-11-2025 06:00:00;6;4;Bewoelkt;2;0
27-11-2025 07:00:00;32;21;Leicht bewoelkt;2;0
27-11-2025 08:00:00;52;41;Leicht bewoelkt;2;0
27-11-2025 09:00:00;50;28;Sonnig;2;0
27-11-2025 10:00:00;21;37;Sonnig;3;0
27-11-2025 11:00:00;31;40;Sonnig;4;0
27-11-2025 12:00:00;31;53;Sonnig;5;0
27-11-2025 13:00:00;25;35;Sonnig;5;0
27-11-2025 14:00:00;23;36;Sonnig;6;0
27-11-2025 15:00:00;26;39;Sonnig;6;0
27-11-2025 16:00:00;29;36;Sonnig;5;0
27-11-2025 17:00:00;18;23;Sonnig;5;0
27-11-2025 18:00:00;21;30;Leicht bewoelkt;5;0
27-11-2025 19:00:00;24;18;Leicht bewoelkt;5;0
27-11-2025 20:00:00;9;17;Bedeckt;5;0
27-11-2025 21:00:00;8;16;Bedeckt;5;0
27-11-2025 22:00:00;12;14;Bedeckt;5;0
27-11-2025 23:00:00;2;4;Bedeckt;6;0
28-11-2025 00:00:00;2;2;Bewoelkt;6;0
28-11-2025 01:00:00;0;3;Bewoelkt;7;0
28-11-2025 02:00:00;0;0;Bedeckt;7;0
28-11-2025 03:00:00;1;0;Leicht bewoelkt;7;0
28-11-2025 04:00:00;1;1;Stellenweiser Regenfall;7;0
28-11-2025 05:00:00;0;4;Stellenweiser Regenfall;7;0
28-11-2025 06:00:00;3;2;Stellenweiser Regenfall;7;0
28-11-2025 07:00:00;23;14;Nieselregen;7;0,6
28-11-2025 08:00:00;25;23;Leichter Regenfall;7;0,8
28-11-2025 09:00:00;20;20;Stellenweiser Regenfall;7;0,1
28-11-2025 10:00:00;14;27;Bedeckt;7;0
28-11-2025 11:00:00;21;34;Stellenweiser Regenfall;7;0
28-11-2025 12:00:00;16;26;Stellenweiser Regenfall;8;0
28-11-2025 13:00:00;19;27;Stellenweiser Regenfall;8;0
28-11-2025 14:00:00;21;24;Stellenweiser Regenfall;8;0
28-11-2025 15:00:00;14;32;Leichter Regenfall;8;0,8
28-11-2025 16:00:00;10;18;Nieselregen;8;0,6
28-11-2025 17:00:00;24;16;Nieselregen;8;0,5
28-11-2025 18:00:00;10;25;Nieselregen;8;0,5
28-11-2025 19:00:00;9;13;Leichter Nebel;8;0,1
28-11-2025 20:00:00;3;6;Bedeckt;8;0
28-11-2025 21:00:00;1;9;Bedeckt;8;0
28-11-2025 22:00:00;9;3;Leicht bewoelkt;8;0
28-11-2025 23:00:00;4;9;Stellenweiser Regenfall;7;0
29-11-2025 00:00:00;0;6;Sonnig;7;0
29-11-2025 01:00:00;2;2;Sonnig;7;0
29-11-2025 02:00:00;0;3;Sonnig;7;0
29-11-2025 03:00:00;0;2;Sonnig;6;0
29-11-2025 04:00:00;2;1;Leicht bewoelkt;6;0
29-11-2025 05:00:00;0;0;Leicht bewoelkt;6;0
29-11-2025 06:00:00;0;1;Leicht bewoelkt;6;0
29-11-2025 07:00:00;2;1;Leicht bewoelkt;5;0
29-11-2025 08:00:00;4;14;Leicht bewoelkt;5;0
29-11-2025 09:00:00;15;15;Leicht bewoelkt;6;0
29-11-2025 10:00:00;21;22;Leicht bewoelkt;6;0
29-11-2025 11:00:00;29;35;Bedeckt;7;0
29-11-2025 12:00:00;15;25;Bedeckt;8;0
29-11-2025 13:00:00;7;22;Bewoelkt;9;0
29-11-2025 14:00:00;10;17;Bedeckt;9;0
