location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents;towards Lappan pedestrians count;towards Markt pedestrians count;adult pedestrians count;child pedestrians count;adult towards Lappan pedestrians count;adult towards Markt pedestrians count;child towards Lappan pedestrians count;child towards Markt pedestrians count;zone 1 pedestrians count;zone 1 towards Lappan pedestrians count;zone 1 towards Markt pedestrians count;zone 2 pedestrians count;zone 2 towards Lappan pedestrians count;zone 2 towards Markt pedestrians count;collection_type
Haarenstraße (Ost), Oldenburg;2025-05-21 00:00:00 +0200;Wednesday;6099;19;partly-cloudy-day;;2931;3168;5840;259;2800;3040;131;128;3184;2238;946;2915;693;2222;measured
Haarenstraße (Ost), Oldenburg;2025-05-22 00:00:00 +0200;Thursday;5856;13;rain;;2903;2953;5682;174;2819;2863;84;90;3134;2175;959;2722;728;1994;measured
Haarenstraße (Ost), Oldenburg;2025-05-23 00:00:00 +0200;Friday;7929;15;rain;;3492;4437;7167;762;3341;3826;151;611;3556;2456;1100;4373;1036;3337;measured
Haarenstraße (Ost), Oldenburg;2025-05-24 00:00:00 +0200;Saturday;9579;18;rain;;4418;5161;9253;326;4281;4972;137;189;4825;3570;1255;4754;848;3906;measured
Haarenstraße (Ost), Oldenburg;2025-05-25 00:00:00 +0200;Sunday;1853;19;rain;;826;1027;1801;52;804;997;22;30;940;530;410;913;296;617;measured
Haarenstraße (Ost), Oldenburg;2025-05-26 00:00:00 +0200;Monday;5289;18;rain;;2448;2841;5080;209;2364;2716;84;125;2597;1788;809;2692;660;2032;measured
Haarenstraße (Ost), Oldenburg;2025-05-27 00:00:00 +0200;Tuesday;5175;17;rain;;2449;2726;5025;150;2394;2631;55;95;2417;1705;712;2758;744;2014;measured
Haarenstraße (Ost), Oldenburg;2025-05-28 00:00:00 +0200;Wednesday;6927;18;rain;;3256;3671;6673;254;3138;3535;118;136;3754;2603;1151;3173;653;2520;measured
Haarenstraße (Ost), Oldenburg;2025-05-29 00:00:00 +0200;Thursday;2669;18;rain;;1180;1489;2574;95;1133;1441;47;48;1350;755;595;1319;425;894;measured
Haarenstraße (Ost), Oldenburg;2025-05-30 00:00:00 +0200;Friday;10071;23;partly-cloudy-day;;4714;5357;9645;426;4531;5114;183;243;5348;3805;1543;4723;909;3814;measured
Haarenstraße (Ost), Oldenburg;2025-05-31 00:00:00 +0200;Saturday;120;25;rain;;47;73;116;4;45;71;2;2;61;29;32;59;18;41;measured
Haarenstraße (Ost), Oldenburg;2025-05-31 00:00:00 +0200;Saturday;9938;;;;4663;5275;9532;406;4482;5050;181;225;5202;3802;1400;4736;861;3875;measured
Haarenstraße (Ost), Oldenburg;2025-06-01 00:00:00 +0200;Sunday;2102;23;rain;;938;1164;2035;67;902;1133;36;31;1094;633;461;1008;305;703;measured
Haarenstraße (Ost), Oldenburg;2025-06-02 00:00:00 +0200;Monday;5229;20;rain;;2451;2778;4989;240;2329;2660;122;118;2734;1818;916;2495;633;1862;measured
Haarenstraße (Ost), Oldenburg;2025-06-03 00:00:00 +0200;Tuesday;6004;23;partly-cloudy-day;;2866;3138;5749;255;2741;3008;125;130;3027;2114;913;2977;752;2225;measured
Haarenstraße (Ost), Oldenburg;2025-06-04 00:00:00 +0200;Wednesday;5979;21;rain;;2922;3057;5687;292;2797;2890;125;167;3145;2252;893;2834;670;2164;measured
Haarenstraße (Ost), Oldenburg;2025-06-05 00:00:00 +0200;Thursday;5731;19;rain;;2763;2968;5492;239;2655;2837;108;131;3076;2049;1027;2655;714;1941;measured
Haarenstraße (Ost), Oldenburg;2025-06-06 00:00:00 +0200;Friday;6949;18;rain;;3172;3777;6674;275;3049;3625;123;152;3523;2407;1116;3426;765;2661;measured
Haarenstraße (Ost), Oldenburg;2025-06-07 00:00:00 +0200;Saturday;11388;18;rain;;5593;5795;11041;347;5435;5606;158;189;6269;4586;1683;5119;1007;4112;measured
Haarenstraße (Ost), Oldenburg;2025-06-08 00:00:00 +0200;Sunday;2506;15;rain;;1153;1353;2437;69;1125;1312;28;41;1269;723;546;1237;430;807;measured
Haarenstraße (Ost), Oldenburg;2025-06-09 00:00:00 +0200;Monday;2145;18;rain;;934;1211;2088;57;911;1177;23;34;1069;605;464;1076;329;747;measured
Haarenstraße (Ost), Oldenburg;2025-06-10 00:00:00 +0200;Tuesday;6419;17;rain;;3028;3391;6203;216;2925;3278;103;113;3250;2270;980;3169;758;2411;measured
Haarenstraße (Ost), Oldenburg;2025-06-11 00:00:00 +0200;Wednesday;5933;19;partly-cloudy-day;;2762;3171;5696;237;2655;3041;107;130;3078;2124;954;2855;638;2217;measured
Haarenstraße (Ost), Oldenburg;2025-06-12 00:00:00 +0200;Thursday;6589;24;clear-day;;3121;3468;6262;327;2960;3302;161;166;3257;2242;1015;3332;879;2453;measured
Haarenstraße (Ost), Oldenburg;2025-06-13 00:00:00 +0200;Friday;7775;27;partly-cloudy-day;;3491;4284;7431;344;3348;4083;143;201;3858;2627;1231;3917;864;3053;measured
Haarenstraße (Ost), Oldenburg;2025-06-14 00:00:00 +0200;Saturday;9282;32;rain;;4191;5091;8900;382;4029;4871;162;220;4634;3218;1416;4648;973;3675;measured
Haarenstraße (Ost), Oldenburg;2025-06-15 00:00:00 +0200;Sunday;2401;26;rain;;1077;1324;2324;77;1043;1281;34;43;1260;730;530;1141;347;794;measured
Haarenstraße (Ost), Oldenburg;2025-06-16 00:00:00 +0200;Monday;5822;21;partly-cloudy-day;;2707;3115;5466;356;2563;2903;144;212;2843;2004;839;2979;703;2276;measured
Haarenstraße (Ost), Oldenburg;2025-06-17 00:00:00 +0200;Tuesday;5707;25;partly-cloudy-day;;2668;3039;5445;262;2555;2890;113;149;2929;2058;871;2778;610;2168;measured
Haarenstraße (Ost), Oldenburg;2025-06-18 00:00:00 +0200;Wednesday;5644;24;partly-cloudy-day;;2655;2989;5345;299;2529;2816;126;173;2960;2060;900;2684;595;2089;measured
Haarenstraße (Ost), Oldenburg;2025-06-19 00:00:00 +0200;Thursday;6134;20;partly-cloudy-day;;2862;3272;5760;374;2718;3042;144;230;3217;2263;954;2917;599;2318;measured
Haarenstraße (Ost), Oldenburg;2025-06-20 00:00:00 +0200;Friday;6639;23;partly-cloudy-day;;3189;3450;6292;347;3031;3261;158;189;3650;2545;1105;2989;644;2345;measured
Haarenstraße (Ost), Oldenburg;2025-06-21 00:00:00 +0200;Saturday;7705;29;partly-cloudy-day;;3681;4024;7351;354;3517;3834;164;190;4283;3053;1230;3422;628;2794;measured
Haarenstraße (Ost), Oldenburg;2025-06-22 00:00:00 +0200;Sunday;2137;32;rain;;849;1288;2069;68;819;1250;30;38;1117;549;568;1020;300;720;measured
Haarenstraße (Ost), Oldenburg;2025-06-23 00:00:00 +0200;Monday;5125;20;rain;;2438;2687;4903;222;2357;2546;81;141;2575;1779;796;2550;659;1891;measured
Haarenstraße (Ost), Oldenburg;2025-06-24 00:00:00 +0200;Tuesday;5745;20;rain;;2654;3091;5438;307;2560;2878;94;213;2999;1898;1101;2746;756;1990;measured
Haarenstraße (Ost), Oldenburg;2025-06-25 00:00:00 +0200;Wednesday;7093;22;rain;;3423;3670;6613;480;3246;3367;177;303;3726;2436;1290;3367;987;2380;measured
Haarenstraße (Ost), Oldenburg;2025-06-26 00:00:00 +0200;Thursday;5914;24;rain;;2827;3087;5681;233;2719;2962;108;125;3463;2229;1234;2451;598;1853;measured
Haarenstraße (Ost), Oldenburg;2025-06-27 00:00:00 +0200;Friday;7874;20;rain;;3708;4166;7557;317;3576;3981;132;185;4625;3008;1617;3249;700;2549;measured
Haarenstraße (Ost), Oldenburg;2025-06-28 00:00:00 +0200;Saturday;11286;26;partly-cloudy-day;;5231;6055;10845;441;5040;5805;191;250;6501;4529;1972;4785;702;4083;measured
Haarenstraße (Ost), Oldenburg;2025-06-29 00:00:00 +0200;Sunday;3124;24;partly-cloudy-day;;1438;1686;3014;110;1400;1614;38;72;1753;1032;721;1371;406;965;measured
Haarenstraße (Ost), Oldenburg;2025-06-30 00:00:00 +0200;Monday;6433;26;clear-day;;3058;3375;6143;290;2934;3209;124;166;3509;2349;1160;2924;709;2215;measured
Haarenstraße (Ost), Oldenburg;2025-07-01 00:00:00 +0200;Tuesday;5076;34;clear-day;;2433;2643;4869;207;2328;2541;105;102;2634;1744;890;2442;689;1753;measured
Haarenstraße (Ost), Oldenburg;2025-07-02 00:00:00 +0200;Wednesday;4588;36;rain;;2199;2389;4376;212;2098;2278;101;111;2244;1469;775;2344;730;1614;measured
Haarenstraße (Ost), Oldenburg;2025-07-03 00:00:00 +0200;Thursday;7564;21;rain;;3541;4023;7191;373;3392;3799;149;224;4193;2839;1354;3371;702;2669;measured
Haarenstraße (Ost), Oldenburg;2025-07-04 00:00:00 +0200;Friday;7446;23;partly-cloudy-day;;3490;3956;7075;371;3349;3726;141;230;4178;2801;1377;3268;689;2579;measured
Haarenstraße (Ost), Oldenburg;2025-07-05 00:00:00 +0200;Saturday;12095;23;partly-cloudy-day;;5254;6841;11610;485;5068;6542;186;299;5859;3914;1945;6236;1340;4896;measured
Haarenstraße (Ost), Oldenburg;2025-07-06 00:00:00 +0200;Sunday;2006;24;rain;;931;1075;1973;33;922;1051;9;24;1044;618;426;962;313;649;measured
Haarenstraße (Ost), Oldenburg;2025-07-07 00:00:00 +0200;Monday;4945;17;rain;;2329;2616;4820;125;2265;2555;64;61;2685;1741;944;2260;588;1672;measured
Haarenstraße (Ost), Oldenburg;2025-07-08 00:00:00 +0200;Tuesday;6071;18;rain;;2784;3287;5827;244;2684;3143;100;144;3122;2091;1031;2949;693;2256;measured
Haarenstraße (Ost), Oldenburg;2025-07-09 00:00:00 +0200;Wednesday;6871;23;partly-cloudy-day;;3284;3587;6558;313;3156;3402;128;185;3786;2605;1181;3085;679;2406;measured
Haarenstraße (Ost), Oldenburg;2025-07-10 00:00:00 +0200;Thursday;6166;22;partly-cloudy-day;;2991;3175;5907;259;2859;3048;132;127;3891;2460;1431;2275;531;1744;measured
Haarenstraße (Ost), Oldenburg;2025-07-11 00:00:00 +0200;Friday;7196;23;partly-cloudy-day;;3454;3742;6907;289;3301;3606;153;136;4106;2764;1342;3090;690;2400;measured
Haarenstraße (Ost), Oldenburg;2025-07-12 00:00:00 +0200;Saturday;9874;22;rain;;4461;5413;9523;351;4305;5218;156;195;5810;3809;2001;4064;652;3412;measured
Haarenstraße (Ost), Oldenburg;2025-07-13 00:00:00 +0200;Sunday;2729;23;rain;;1160;1569;2634;95;1122;1512;38;57;1542;848;694;1187;312;875;measured
Haarenstraße (Ost), Oldenburg;2025-07-14 00:00:00 +0200;Monday;6721;26;rain;;3103;3618;6383;338;2898;3485;205;133;3356;2288;1068;3365;815;2550;measured
Haarenstraße (Ost), Oldenburg;2025-07-15 00:00:00 +0200;Tuesday;6283;22;rain;;2957;3326;6001;282;2814;3187;143;139;2986;2057;929;3297;900;2397;measured
Haarenstraße (Ost), Oldenburg;2025-07-16 00:00:00 +0200;Wednesday;6529;20;rain;;2992;3537;6272;257;2881;3391;111;146;3151;2152;999;3378;840;2538;measured
Haarenstraße (Ost), Oldenburg;2025-07-17 00:00:00 +0200;Thursday;6338;19;rain;;3004;3334;6004;334;2869;3135;135;199;3200;2229;971;3138;775;2363;measured
Haarenstraße (Ost), Oldenburg;2025-07-18 00:00:00 +0200;Friday;7826;25;partly-cloudy-day;;3797;4029;7490;336;3619;3871;178;158;4104;2947;1157;3722;850;2872;measured
Haarenstraße (Ost), Oldenburg;2025-07-19 00:00:00 +0200;Saturday;9124;28;rain;;4276;4848;8766;358;4113;4653;163;195;4612;3322;1290;4512;954;3558;measured
Haarenstraße (Ost), Oldenburg;2025-07-20 00:00:00 +0200;Sunday;256;27;rain;;140;116;249;7;134;115;6;1;151;103;48;105;37;68;measured
Haarenstraße (Ost), Oldenburg;2025-07-20 00:00:00 +0200;Sunday;2146;;;;939;1207;2070;76;909;1161;30;46;1059;606;453;1087;333;754;measured
Haarenstraße (Ost), Oldenburg;2025-07-21 00:00:00 +0200;Monday;5656;24;rain;;2658;2998;5321;335;2498;2823;160;175;2946;1984;962;2710;674;2036;measured
Haarenstraße (Ost), Oldenburg;2025-07-22 00:00:00 +0200;Tuesday;5542;20;rain;;2683;2859;5255;287;2580;2675;103;184;2990;2040;950;2552;643;1909;measured
Haarenstraße (Ost), Oldenburg;2025-07-23 00:00:00 +0200;Wednesday;6270;24;partly-cloudy-day;;2860;3410;5993;277;2741;3252;119;158;3273;2202;1071;2997;658;2339;measured
Haarenstraße (Ost), Oldenburg;2025-07-24 00:00:00 +0200;Thursday;5920;24;partly-cloudy-day;;2848;3072;5623;297;2707;2916;141;156;3087;2124;963;2833;724;2109;measured
Haarenstraße (Ost), Oldenburg;2025-07-25 00:00:00 +0200;Friday;6818;20;rain;;3408;3410;6485;333;3247;3238;161;172;3802;2740;1062;3016;668;2348;measured
Haarenstraße (Ost), Oldenburg;2025-07-26 00:00:00 +0200;Saturday;9422;25;rain;;4498;4924;9023;399;4337;4686;161;238;4699;3489;1210;4723;1009;3714;measured
Haarenstraße (Ost), Oldenburg;2025-07-27 00:00:00 +0200;Sunday;2076;20;rain;;965;1111;2015;61;940;1075;25;36;1093;610;483;983;355;628;measured
Haarenstraße (Ost), Oldenburg;2025-07-28 00:00:00 +0200;Monday;5310;21;rain;;2342;2968;5009;301;2233;2776;109;192;2615;1663;952;2695;679;2016;measured
Haarenstraße (Ost), Oldenburg;2025-07-29 00:00:00 +0200;Tuesday;6295;21;rain;;2914;3381;5959;336;2792;3167;122;214;3162;2187;975;3133;727;2406;measured
Haarenstraße (Ost), Oldenburg;2025-07-30 00:00:00 +0200;Wednesday;6841;19;rain;;3368;3473;6572;269;3224;3348;144;125;3795;2638;1157;3046;730;2316;measured
Haarenstraße (Ost), Oldenburg;2025-07-31 00:00:00 +0200;Thursday;6869;22;rain;;3293;3576;6581;288;3160;3421;133;155;3569;2519;1050;3300;774;2526;measured
Haarenstraße (Ost), Oldenburg;2025-08-01 00:00:00 +0200;Friday;7314;20;rain;;3440;3874;7016;298;3310;3706;130;168;3705;2533;1172;3609;907;2702;measured
Haarenstraße (Ost), Oldenburg;2025-08-02 00:00:00 +0200;Saturday;10055;20;rain;;4562;5493;9752;303;4443;5309;119;184;4844;3553;1291;5211;1009;4202;measured
Haarenstraße (Ost), Oldenburg;2025-08-03 00:00:00 +0200;Sunday;2749;22;rain;;1227;1522;2673;76;1195;1478;32;44;1346;808;538;1403;419;984;measured
Haarenstraße (Ost), Oldenburg;2025-08-04 00:00:00 +0200;Monday;6257;23;rain;;2830;3427;5944;313;2709;3235;121;192;3037;2081;956;3220;749;2471;measured
Haarenstraße (Ost), Oldenburg;2025-08-05 00:00:00 +0200;Tuesday;6526;20;rain;;2868;3658;6205;321;2733;3472;135;186;2941;2038;903;3585;830;2755;measured
Haarenstraße (Ost), Oldenburg;2025-08-06 00:00:00 +0200;Wednesday;7997;20;partly-cloudy-day;;3650;4347;7586;411;3482;4104;168;243;3828;2774;1054;4169;876;3293;measured
Haarenstraße (Ost), Oldenburg;2025-08-07 00:00:00 +0200;Thursday;7155;25;partly-cloudy-day;;3449;3706;6796;359;3266;3530;183;176;3736;2647;1089;3419;802;2617;measured
Haarenstraße (Ost), Oldenburg;2025-08-08 00:00:00 +0200;Friday;7852;25;partly-cloudy-day;;3753;4099;7491;361;3586;3905;167;194;3965;2822;1143;3887;931;2956;measured
Haarenstraße (Ost), Oldenburg;2025-08-09 00:00:00 +0200;Saturday;10630;27;partly-cloudy-day;;4999;5631;10229;401;4798;5431;201;200;5248;3851;1397;5382;1148;4234;measured
Haarenstraße (Ost), Oldenburg;2025-08-10 00:00:00 +0200;Sunday;2538;24;partly-cloudy-day;;1126;1412;2462;76;1097;1365;29;47;1243;715;528;1295;411;884;measured
Haarenstraße (Ost), Oldenburg;2025-08-11 00:00:00 +0200;Monday;6641;26;partly-cloudy-day;;3012;3629;6287;354;2846;3441;166;188;3178;2170;1008;3463;842;2621;measured
Haarenstraße (Ost), Oldenburg;2025-08-12 00:00:00 +0200;Tuesday;6574;30;partly-cloudy-day;;3135;3439;6239;335;2979;3260;156;179;3468;2441;1027;3106;694;2412;measured
Haarenstraße (Ost), Oldenburg;2025-08-13 00:00:00 +0200;Wednesday;6557;34;partly-cloudy-day;;3154;3403;6144;413;2988;3156;166;247;3389;2272;1117;3168;882;2286;measured
Haarenstraße (Ost), Oldenburg;2025-08-14 00:00:00 +0200;Thursday;5647;32;rain;;2647;3000;5382;265;2533;2849;114;151;2942;1972;970;2705;675;2030;measured
Haarenstraße (Ost), Oldenburg;2025-08-15 00:00:00 +0200;Friday;7517;28;partly-cloudy-day;;3564;3953;7117;400;3392;3725;172;228;3782;2547;1235;3735;1017;2718;measured
Haarenstraße (Ost), Oldenburg;2025-08-16 00:00:00 +0200;Saturday;9629;21;partly-cloudy-day;;4469;5160;9268;361;4307;4961;162;199;5107;3601;1506;4522;868;3654;measured
Haarenstraße (Ost), Oldenburg;2025-08-17 00:00:00 +0200;Sunday;2368;22;partly-cloudy-day;;1104;1264;2257;111;1060;1197;44;67;1272;730;542;1096;374;722;measured
Haarenstraße (Ost), Oldenburg;2025-08-18 00:00:00 +0200;Monday;5879;25;partly-cloudy-day;;2788;3091;5537;342;2662;2875;126;216;2463;1813;650;3416;975;2441;measured
Haarenstraße (Ost), Oldenburg;2025-08-19 00:00:00 +0200;Tuesday;5739;26;partly-cloudy-day;;2693;3046;5473;266;2569;2904;124;142;2647;1897;750;3092;796;2296;measured
Haarenstraße (Ost), Oldenburg;2025-08-20 00:00:00 +0200;Wednesday;6768;24;partly-cloudy-day;;3223;3545;6504;264;3112;3392;111;153;3371;2407;964;3397;816;2581;measured
Haarenstraße (Ost), Oldenburg;2025-08-21 00:00:00 +0200;Thursday;5948;20;partly-cloudy-day;;2714;3234;5672;276;2598;3074;116;160;3010;2078;932;2938;636;2302;measured
Haarenstraße (Ost), Oldenburg;2025-08-22 00:00:00 +0200;Friday;7274;18;rain;;3418;3856;6953;321;3274;3679;144;177;3788;2583;1205;3486;835;2651;measured
Haarenstraße (Ost), Oldenburg;2025-08-23 00:00:00 +0200;Saturday;10637;19;partly-cloudy-day;;4972;5665;10217;420;4761;5456;211;209;5538;4066;1472;5099;906;4193;measured
Haarenstraße (Ost), Oldenburg;2025-08-24 00:00:00 +0200;Sunday;2256;19;partly-cloudy-day;;973;1283;2173;83;932;1241;41;42;1147;624;523;1109;349;760;measured
Haarenstraße (Ost), Oldenburg;2025-08-25 00:00:00 +0200;Monday;6063;20;partly-cloudy-day;;2967;3096;5809;254;2840;2969;127;127;3395;2353;1042;2668;614;2054;measured
Haarenstraße (Ost), Oldenburg;2025-08-26 00:00:00 +0200;Tuesday;5859;26;partly-cloudy-day;;2715;3144;5600;259;2593;3007;122;137;3804;2204;1600;2055;511;1544;measured
Haarenstraße (Ost), Oldenburg;2025-08-27 00:00:00 +0200;Wednesday;7014;25;partly-cloudy-day;;3188;3826;6747;267;3071;3676;117;150;4749;2634;2115;2265;554;1711;mixed
Haarenstraße (Ost), Oldenburg;2025-08-28 00:00:00 +0200;Thursday;18657;25;rain;;9341;9316;18104;553;9082;9022;259;294;7971;6146;1825;10686;3195;7491;measured
Haarenstraße (Ost), Oldenburg;2025-08-29 00:00:00 +0200;Friday;23421;24;rain;;11529;11892;22546;875;11154;11392;375;500;9979;8411;1568;13442;3118;10324;measured
Haarenstraße (Ost), Oldenburg;2025-08-30 00:00:00 +0200;Saturday;31569;23;rain;;15516;16053;30634;935;15050;15584;466;469;15836;12646;3190;15733;2870;12863;measured
Haarenstraße (Ost), Oldenburg;2025-08-31 00:00:00 +0200;Sunday;9583;23;rain;;4433;5150;9397;186;4347;5050;86;100;4984;3283;1701;4599;1150;3449;measured
Haarenstraße (Ost), Oldenburg;2025-09-01 00:00:00 +0200;Monday;6860;20;rain;;2856;4004;5809;1051;2727;3082;129;922;3697;2392;1305;3163;464;2699;measured
Haarenstraße (Ost), Oldenburg;2025-09-02 00:00:00 +0200;Tuesday;5623;22;rain;;2571;3052;5384;239;2473;2911;98;141;3385;2194;1191;2238;377;1861;measured
Haarenstraße (Ost), Oldenburg;2025-09-03 00:00:00 +0200;Wednesday;6419;23;rain;;3150;3269;6159;260;3009;3150;141;119;4038;2766;1272;2381;384;1997;measured
Haarenstraße (Ost), Oldenburg;2025-09-04 00:00:00 +0200;Thursday;6823;24;rain;;3260;3563;6551;272;3135;3416;125;147;4896;2670;2226;1927;590;1337;measured
Haarenstraße (Ost), Oldenburg;2025-09-05 00:00:00 +0200;Friday;7355;21;rain;;3476;3879;7086;269;3344;3742;132;137;4659;3053;1606;2696;423;2273;measured
Haarenstraße (Ost), Oldenburg;2025-09-06 00:00:00 +0200;Saturday;11898;23;rain;;5083;6815;11431;467;4893;6538;190;277;6487;4210;2277;5411;873;4538;measured
Haarenstraße (Ost), Oldenburg;2025-09-07 00:00:00 +0200;Sunday;2695;24;cloudy;;1256;1439;2627;68;1224;1403;32;36;1803;1019;784;892;237;655;measured
Haarenstraße (Ost), Oldenburg;2025-09-08 00:00:00 +0200;Monday;7;24;rain;;1;6;7;0;1;6;0;0;5;1;4;2;0;2;measured
Haarenstraße (Ost), Oldenburg;2025-09-08 00:00:00 +0200;Monday;5338;;;;2629;2709;5095;243;2494;2601;135;108;3438;2270;1168;1900;359;1541;measured
Haarenstraße (Ost), Oldenburg;2025-09-09 00:00:00 +0200;Tuesday;5923;23;rain;;2924;2999;5665;258;2809;2856;115;143;3883;2543;1340;2040;381;1659;measured
Haarenstraße (Ost), Oldenburg;2025-09-10 00:00:00 +0200;Wednesday;6064;20;partly-cloudy-day;;3040;3024;5808;256;2917;2891;123;133;3822;2655;1167;2242;385;1857;measured
Haarenstraße (Ost), Oldenburg;2025-09-11 00:00:00 +0200;Thursday;5733;21;rain;;2854;2879;5513;220;2747;2766;107;113;3734;2531;1203;1999;323;1676;measured
Haarenstraße (Ost), Oldenburg;2025-09-12 00:00:00 +0200;Friday;6624;20;partly-cloudy-day;;3071;3553;6379;245;2956;3423;115;130;4207;2660;1547;2417;411;2006;measured
Haarenstraße (Ost), Oldenburg;2025-09-13 00:00:00 +0200;Saturday;11227;19;rain;;5360;5867;10869;358;5200;5669;160;198;7278;4941;2337;3949;419;3530;measured
Haarenstraße (Ost), Oldenburg;2025-09-14 00:00:00 +0200;Sunday;2487;19;rain;;1181;1306;2402;85;1142;1260;39;46;1648;969;679;839;212;627;measured
Haarenstraße (Ost), Oldenburg;2025-09-15 00:00:00 +0200;Monday;5519;21;rain;;2687;2832;5326;193;2584;2742;103;90;3565;2321;1244;1954;366;1588;measured
Haarenstraße (Ost), Oldenburg;2025-09-16 00:00:00 +0200;Tuesday;5867;17;rain;;2813;3054;5445;422;2660;2785;153;269;3628;2385;1243;2239;428;1811;measured
Haarenstraße (Ost), Oldenburg;2025-09-17 00:00:00 +0200;Wednesday;6049;18;rain;;3031;3018;5713;336;2873;2840;158;178;4282;2754;1528;1767;277;1490;measured
Haarenstraße (Ost), Oldenburg;2025-09-18 00:00:00 +0200;Thursday;5508;19;rain;;2726;2782;5292;216;2627;2665;99;117;3642;2353;1289;1866;373;1493;measured
Haarenstraße (Ost), Oldenburg;2025-09-19 00:00:00 +0200;Friday;7751;24;partly-cloudy-day;;3819;3932;7319;432;3655;3664;164;268;5570;3531;2039;2181;288;1893;measured
Haarenstraße (Ost), Oldenburg;2025-09-20 00:00:00 +0200;Saturday;8084;28;rain;;3199;4885;7636;448;3050;4586;149;299;5156;2870;2286;2928;329;2599;measured
Haarenstraße (Ost), Oldenburg;2025-09-21 00:00:00 +0200;Sunday;2419;21;partly-cloudy-day;;1067;1352;2319;100;1023;1296;44;56;1665;897;768;754;170;584;mixed
Haarenstraße (Ost), Oldenburg;2025-09-22 00:00:00 +0200;Monday;4704;16;partly-cloudy-day;;2054;2650;4489;215;1982;2507;72;143;2963;1815;1148;1741;239;1502;measured
Haarenstraße (Ost), Oldenburg;2025-09-23 00:00:00 +0200;Tuesday;5858;18;rain;;2765;3093;5566;292;2657;2909;108;184;3832;2380;1452;2026;385;1641;measured
Haarenstraße (Ost), Oldenburg;2025-09-24 00:00:00 +0200;Wednesday;5283;18;partly-cloudy-day;;2245;3038;5036;247;2154;2882;91;156;3235;1941;1294;2048;304;1744;measured
Haarenstraße (Ost), Oldenburg;2025-09-25 00:00:00 +0200;Thursday;6242;17;partly-cloudy-day;;3048;3194;5983;259;2903;3080;145;114;4981;2756;2225;1261;292;969;measured
Haarenstraße (Ost), Oldenburg;2025-09-26 00:00:00 +0200;Friday;6463;17;rain;;3074;3389;6186;277;2978;3208;96;181;4233;2767;1466;2230;307;1923;measured
Haarenstraße (Ost), Oldenburg;2025-09-27 00:00:00 +0200;Saturday;10523;17;rain;;5333;5190;10067;456;5137;4930;196;260;7175;4947;2228;3348;386;2962;measured
Haarenstraße (Ost), Oldenburg;2025-09-28 00:00:00 +0200;Sunday;2014;20;partly-cloudy-day;;911;1103;1938;76;882;1056;29;47;1414;779;635;600;132;468;measured
Haarenstraße (Ost), Oldenburg;2025-09-29 00:00:00 +0200;Monday;5497;19;rain;;2750;2747;5263;234;2638;2625;112;122;3673;2432;1241;1824;318;1506;measured
Haarenstraße (Ost), Oldenburg;2025-09-30 00:00:00 +0200;Tuesday;5635;18;rain;;2782;2853;5407;228;2689;2718;93;135;3751;2515;1236;1884;267;1617;measured
Haarenstraße (Ost), Oldenburg;2025-10-01 00:00:00 +0200;Wednesday;6072;15;partly-cloudy-day;;3034;3038;5782;290;2930;2852;104;186;4181;2745;1436;1891;289;1602;measured
Haarenstraße (Ost), Oldenburg;2025-10-02 00:00:00 +0200;Thursday;6225;16;partly-cloudy-day;;3051;3174;5939;286;2918;3021;133;153;4387;2631;1756;1838;420;1418;measured
